"Season","Name","LastName","FirstName","Number","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftOverall","GP","G","A","P","PlusMinus","PIM"
20112012,"Matt Stajan","Stajan","Matt",18,"CGY","C","L","1983-12-19","Mississauga","CAN","ON","CAN",73,195,2002,2,57,61,8,10,18,-3,29
20122013,"Matt Stajan","Stajan","Matt",18,"CGY","C","L","1983-12-19","Mississauga","CAN","ON","CAN",73,195,2002,2,57,43,5,18,23,7,26
20132014,"Matt Stajan","Stajan","Matt",18,"CGY","C","L","1983-12-19","Mississauga","CAN","ON","CAN",73,195,2002,2,57,63,14,19,33,-13,42
20142015,"Matt Stajan","Stajan","Matt",18,"CGY","C","L","1983-12-19","Mississauga","CAN","ON","CAN",73,195,2002,2,57,59,7,10,17,7,28
20152016,"Matt Stajan","Stajan","Matt",18,"CGY","C","L","1983-12-19","Mississauga","CAN","ON","CAN",73,195,2002,2,57,80,6,11,17,-4,52
20092010,"Viktor Stalberg","Stalberg","Viktor",25,"TOR","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,40,9,5,14,-13,30
20102011,"Viktor Stalberg","Stalberg","Viktor",25,"CHI","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,77,12,12,24,2,43
20112012,"Viktor Stalberg","Stalberg","Viktor",25,"CHI","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,79,22,21,43,6,34
20122013,"Viktor Stalberg","Stalberg","Viktor",25,"CHI","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,47,9,14,23,16,25
20132014,"Viktor Stalberg","Stalberg","Viktor",25,"NSH","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,70,8,10,18,-14,32
20142015,"Viktor Stalberg","Stalberg","Viktor",25,"NSH","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,25,2,8,10,0,18
20152016,"Viktor Stalberg","Stalberg","Viktor",25,"NYR","L","L","1986-01-17","Gothenburg","SWE",NA,"SWE",75,209,2006,6,161,75,9,11,20,6,22
20082009,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,79,23,23,46,-13,39
20092010,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,82,51,44,95,-2,38
20102011,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,82,45,46,91,3,74
20112012,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,82,60,37,97,7,66
20122013,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,48,29,28,57,-4,32
20132014,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,37,25,15,40,9,18
20142015,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,82,43,29,72,2,49
20152016,"Steven Stamkos","Stamkos","Steven",91,"TBL","C","R","1990-02-07","Markham","CAN","ON","CAN",73,194,2008,1,1,77,36,28,64,3,38
20122013,"Ryan Stanton","Stanton","Ryan",18,"CHI","D","L","1989-07-20","StAlbert","CAN","AB","CAN",74,196,NA,NA,NA,1,0,0,0,1,2
20132014,"Ryan Stanton","Stanton","Ryan",18,"VAN","D","L","1989-07-20","StAlbert","CAN","AB","CAN",74,196,NA,NA,NA,64,1,15,16,5,32
20142015,"Ryan Stanton","Stanton","Ryan",18,"VAN","D","L","1989-07-20","StAlbert","CAN","AB","CAN",74,196,NA,NA,NA,54,3,8,11,9,35
20152016,"Ryan Stanton","Stanton","Ryan",18,"WSH","D","L","1989-07-20","StAlbert","CAN","AB","CAN",74,196,NA,NA,NA,1,0,0,0,-1,2
20082009,"Tim Stapleton","Stapleton","Tim",14,"TOR","C","R","1982-07-19","ForestPark","USA","IL","USA",69,180,NA,NA,NA,4,1,0,1,-3,0
20092010,"Tim Stapleton","Stapleton","Tim",14,"ATL","C","R","1982-07-19","ForestPark","USA","IL","USA",69,180,NA,NA,NA,6,2,0,2,1,2
20102011,"Tim Stapleton","Stapleton","Tim",14,"ATL","C","R","1982-07-19","ForestPark","USA","IL","USA",69,180,NA,NA,NA,45,5,2,7,-10,12
20112012,"Tim Stapleton","Stapleton","Tim",14,"WPG","C","R","1982-07-19","ForestPark","USA","IL","USA",69,180,NA,NA,NA,63,11,16,27,-2,10
20062007,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,82,28,50,78,4,42
20072008,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,66,24,47,71,22,24
20082009,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,45,11,25,36,-9,22
20092010,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,81,20,59,79,2,50
20102011,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,74,22,35,57,-7,56
20112012,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,79,21,32,53,-8,34
20122013,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,40,9,15,24,-7,14
20132014,"Paul Stastny","Stastny","Paul",26,"COL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,71,25,35,60,9,22
20142015,"Paul Stastny","Stastny","Paul",26,"STL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,74,16,30,46,5,40
20152016,"Paul Stastny","Stastny","Paul",26,"STL","C","L","1985-12-27","QuebecCity","CAN","QC","USA",72,205,2005,2,44,64,10,39,49,3,26
20052006,"Yan Stastny","Stastny","Yan",25,"EDM, BOS","C","L","1982-09-30","QuebecCity","CAN","QC","USA",70,191,2002,8,259,20,1,3,4,-4,10
20062007,"Yan Stastny","Stastny","Yan",25,"BOS","C","L","1982-09-30","QuebecCity","CAN","QC","USA",70,191,2002,8,259,21,0,2,2,-3,19
20072008,"Yan Stastny","Stastny","Yan",25,"STL","C","L","1982-09-30","QuebecCity","CAN","QC","USA",70,191,2002,8,259,12,1,1,2,0,9
20082009,"Yan Stastny","Stastny","Yan",25,"STL","C","L","1982-09-30","QuebecCity","CAN","QC","USA",70,191,2002,8,259,34,3,4,7,-14,20
20092010,"Yan Stastny","Stastny","Yan",25,"STL","C","L","1982-09-30","QuebecCity","CAN","QC","USA",70,191,2002,8,259,4,1,0,1,1,0
20082009,"Brad Staubitz","Staubitz","Brad",25,"SJS","R","R","1984-07-28","Edmonton","CAN","AB","CAN",73,207,NA,NA,NA,35,1,2,3,0,76
20092010,"Brad Staubitz","Staubitz","Brad",25,"SJS","R","R","1984-07-28","Edmonton","CAN","AB","CAN",73,207,NA,NA,NA,47,3,3,6,0,110
20102011,"Brad Staubitz","Staubitz","Brad",25,"MIN","R","R","1984-07-28","Edmonton","CAN","AB","CAN",73,207,NA,NA,NA,71,4,5,9,-5,173
20112012,"Brad Staubitz","Staubitz","Brad",25,"MIN, MTL","R","R","1984-07-28","Edmonton","CAN","AB","CAN",73,207,NA,NA,NA,62,1,0,1,-5,121
20122013,"Brad Staubitz","Staubitz","Brad",25,"ANA","R","R","1984-07-28","Edmonton","CAN","AB","CAN",73,207,NA,NA,NA,15,1,1,2,0,41
20052006,"David Steckel","Steckel","David",20,"WSH","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,7,0,0,0,1,0
20062007,"David Steckel","Steckel","David",20,"WSH","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,5,0,0,0,-2,2
20072008,"David Steckel","Steckel","David",20,"WSH","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,67,5,7,12,1,34
20082009,"David Steckel","Steckel","David",20,"WSH","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,76,8,11,19,2,34
20092010,"David Steckel","Steckel","David",20,"WSH","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,79,5,11,16,4,19
20102011,"David Steckel","Steckel","David",20,"WSH, NJD","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,75,6,6,12,-6,26
20112012,"David Steckel","Steckel","David",20,"TOR","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,76,8,5,13,-14,10
20122013,"David Steckel","Steckel","David",20,"TOR, ANA","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,34,1,6,7,0,4
20132014,"David Steckel","Steckel","David",20,"ANA","C","L","1982-03-15","Milwaukee","USA","WI","USA",78,215,2001,1,30,6,0,0,0,0,0
20052006,"Alexander Steen","Steen","Alexander",20,"TOR","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,75,18,27,45,-9,42
20062007,"Alexander Steen","Steen","Alexander",20,"TOR","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,82,15,20,35,5,26
20072008,"Alexander Steen","Steen","Alexander",20,"TOR","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,76,15,27,42,0,32
20082009,"Alexander Steen","Steen","Alexander",20,"TOR, STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,81,8,20,28,-10,30
20092010,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,68,24,23,47,6,30
20102011,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,72,20,31,51,-3,26
20112012,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,43,15,13,28,24,28
20122013,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,40,8,19,27,5,14
20132014,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,68,33,29,62,17,46
20142015,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,74,24,40,64,8,33
20152016,"Alexander Steen","Steen","Alexander",20,"STL","L","L","1984-03-01","Winnipeg","CAN","MB","SWE",71,212,2002,1,24,67,17,35,52,3,48
20022003,"Patrik Stefan","Stefan","Patrik",27,"ATL","C","L","1980-09-16","Pribram","CZE",NA,"CZE",74,205,1999,1,1,71,13,21,34,-10,12
20032004,"Patrik Stefan","Stefan","Patrik",27,"ATL","C","L","1980-09-16","Pribram","CZE",NA,"CZE",74,205,1999,1,1,82,14,26,40,-7,26
20052006,"Patrik Stefan","Stefan","Patrik",27,"ATL","C","L","1980-09-16","Pribram","CZE",NA,"CZE",74,205,1999,1,1,64,10,14,24,3,36
20062007,"Patrik Stefan","Stefan","Patrik",27,"DAL","C","L","1980-09-16","Pribram","CZE",NA,"CZE",74,205,1999,1,1,41,5,6,11,5,10
20052006,"Lee Stempniak","Stempniak","Lee",21,"STL","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,57,14,13,27,-10,22
20062007,"Lee Stempniak","Stempniak","Lee",21,"STL","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,82,27,25,52,-2,33
20072008,"Lee Stempniak","Stempniak","Lee",21,"STL","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,80,13,25,38,0,40
20082009,"Lee Stempniak","Stempniak","Lee",21,"STL, TOR","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,75,14,30,44,-12,33
20092010,"Lee Stempniak","Stempniak","Lee",21,"TOR, PHX","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,80,28,20,48,0,26
20102011,"Lee Stempniak","Stempniak","Lee",21,"PHX","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,82,19,19,38,4,19
20112012,"Lee Stempniak","Stempniak","Lee",21,"CGY","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,61,14,14,28,-2,16
20122013,"Lee Stempniak","Stempniak","Lee",21,"CGY","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,47,9,23,32,2,12
20132014,"Lee Stempniak","Stempniak","Lee",21,"CGY, PIT","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,73,12,22,34,-16,32
20142015,"Lee Stempniak","Stempniak","Lee",21,"NYR, WPG","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,71,15,13,28,8,20
20152016,"Lee Stempniak","Stempniak","Lee",21,"NJD, BOS","R","R","1983-02-04","WestSeneca","USA","NY","USA",71,195,2003,5,148,82,19,32,51,4,38
20102011,"Derek Stepan","Stepan","Derek",21,"NYR","C","R","1990-06-18","Hastings","USA","MN","USA",72,196,2008,2,51,82,21,24,45,8,20
20112012,"Derek Stepan","Stepan","Derek",21,"NYR","C","R","1990-06-18","Hastings","USA","MN","USA",72,196,2008,2,51,82,17,34,51,14,22
20122013,"Derek Stepan","Stepan","Derek",21,"NYR","C","R","1990-06-18","Hastings","USA","MN","USA",72,196,2008,2,51,48,18,26,44,25,12
20132014,"Derek Stepan","Stepan","Derek",21,"NYR","C","R","1990-06-18","Hastings","USA","MN","USA",72,196,2008,2,51,82,17,40,57,12,18
20142015,"Derek Stepan","Stepan","Derek",21,"NYR","C","R","1990-06-18","Hastings","USA","MN","USA",72,196,2008,2,51,68,16,39,55,26,22
20152016,"Derek Stepan","Stepan","Derek",21,"NYR","C","R","1990-06-18","Hastings","USA","MN","USA",72,196,2008,2,51,72,22,31,53,5,20
20022003,"Charlie Stephens","Stephens","Charlie",38,"COL","C","R","1981-04-05","Londonown","CAN","ON","CAN",76,225,2001,6,196,2,0,0,0,0,0
20032004,"Charlie Stephens","Stephens","Charlie",38,"COL","C","R","1981-04-05","Londonown","CAN","ON","CAN",76,225,2001,6,196,6,0,2,2,-1,4
20152016,"Chandler Stephenson","Stephenson","Chandler",18,"WSH","C","L","1994-04-22","Saskatoon","CAN","SK","CAN",71,190,2012,3,77,9,0,0,0,-3,2
20062007,"Shay Stephenson","Stephenson","Shay",22,"LAK","L","L","1983-09-13","Outlook","CAN","SK","CAN",74,180,2003,7,198,2,0,0,0,0,0
20072008,"Brett Sterling","Sterling","Brett",29,"ATL","L","L","1984-04-24","LosAngeles","USA","CA","USA",67,175,2003,5,145,13,1,2,3,-2,14
20082009,"Brett Sterling","Sterling","Brett",29,"ATL","L","L","1984-04-24","LosAngeles","USA","CA","USA",67,175,2003,5,145,6,1,0,1,-3,2
20102011,"Brett Sterling","Sterling","Brett",29,"PIT","L","L","1984-04-24","LosAngeles","USA","CA","USA",67,175,2003,5,145,7,3,2,5,1,16
20112012,"Brett Sterling","Sterling","Brett",29,"STL","L","L","1984-04-24","LosAngeles","USA","CA","USA",67,175,2003,5,145,4,0,0,0,-1,0
20022003,"Scott Stevens","Stevens","Scott",4,"NJD","D","L","1964-04-01","Kitchener","CAN","ON","CAN",74,215,1982,1,5,81,4,16,20,18,41
20032004,"Scott Stevens","Stevens","Scott",4,"NJD","D","L","1964-04-01","Kitchener","CAN","ON","CAN",74,215,1982,1,5,38,3,9,12,3,22
20052006,"Grant Stevenson","Stevenson","Grant",29,"SJS","C","L","1981-10-15","SpruceGrove","CAN","AB","CAN",71,170,NA,NA,NA,47,10,12,22,-7,14
20022003,"Jeremy Stevenson","Stevenson","Jeremy",25,"MIN","L","L","1974-07-28","SanBernardino","USA","CA","USA",73,215,1994,11,262,32,5,6,11,6,69
20032004,"Jeremy Stevenson","Stevenson","Jeremy",25,"MIN, NSH","L","L","1974-07-28","SanBernardino","USA","CA","USA",73,215,1994,11,262,56,5,4,9,-3,105
20052006,"Jeremy Stevenson","Stevenson","Jeremy",25,"NSH, DAL","L","L","1974-07-28","SanBernardino","USA","CA","USA",73,215,1994,11,262,51,5,3,8,-3,95
20022003,"Turner Stevenson","Stevenson","Turner",27,"NJD","R","R","1972-05-18","PrinceGeorge","CAN","BC","CAN",75,230,1990,1,12,77,7,13,20,7,115
20032004,"Turner Stevenson","Stevenson","Turner",27,"NJD","R","R","1972-05-18","PrinceGeorge","CAN","BC","CAN",75,230,1990,1,12,61,14,13,27,0,76
20052006,"Turner Stevenson","Stevenson","Turner",27,"PHI","R","R","1972-05-18","PrinceGeorge","CAN","BC","CAN",75,230,1990,1,12,31,1,3,4,-2,45
20052006,"Anthony Stewart","Stewart","Anthony",21,"FLA","R","R","1985-01-05","LaSalle","CAN","QC","CAN",75,230,2003,1,25,10,2,1,3,2,2
20062007,"Anthony Stewart","Stewart","Anthony",21,"FLA","R","R","1985-01-05","LaSalle","CAN","QC","CAN",75,230,2003,1,25,10,0,1,1,1,2
20072008,"Anthony Stewart","Stewart","Anthony",21,"FLA","R","R","1985-01-05","LaSalle","CAN","QC","CAN",75,230,2003,1,25,26,0,1,1,-1,0
20082009,"Anthony Stewart","Stewart","Anthony",21,"FLA","R","R","1985-01-05","LaSalle","CAN","QC","CAN",75,230,2003,1,25,59,2,5,7,-6,34
20102011,"Anthony Stewart","Stewart","Anthony",21,"ATL","R","R","1985-01-05","LaSalle","CAN","QC","CAN",75,230,2003,1,25,80,14,25,39,-10,55
20112012,"Anthony Stewart","Stewart","Anthony",21,"CAR","R","R","1985-01-05","LaSalle","CAN","QC","CAN",75,230,2003,1,25,77,9,11,20,-2,30
20082009,"Chris Stewart","Stewart","Chris",7,"COL","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,53,11,8,19,-18,54
20092010,"Chris Stewart","Stewart","Chris",7,"COL","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,77,28,36,64,4,73
20102011,"Chris Stewart","Stewart","Chris",7,"COL, STL","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,62,28,25,53,-6,53
20112012,"Chris Stewart","Stewart","Chris",7,"STL","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,79,15,15,30,1,109
20122013,"Chris Stewart","Stewart","Chris",7,"STL","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,48,18,18,36,0,40
20132014,"Chris Stewart","Stewart","Chris",7,"STL, BUF","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,63,15,11,26,0,118
20142015,"Chris Stewart","Stewart","Chris",7,"BUF, MIN","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,81,14,22,36,-26,88
20152016,"Chris Stewart","Stewart","Chris",7,"ANA","R","R","1987-10-30","Toronto","CAN","ON","CAN",74,231,2006,1,18,56,8,12,20,2,73
20072008,"Gregory Stewart","Stewart","Gregory",36,"MTL","L","L","1986-05-21","Kitchener","CAN","ON","CAN",74,202,2004,8,246,1,0,0,0,0,5
20082009,"Gregory Stewart","Stewart","Gregory",36,"MTL","L","L","1986-05-21","Kitchener","CAN","ON","CAN",74,202,2004,8,246,20,0,1,1,-4,32
20092010,"Gregory Stewart","Stewart","Gregory",36,"MTL","L","L","1986-05-21","Kitchener","CAN","ON","CAN",74,202,2004,8,246,5,0,0,0,-3,11
20032004,"Karl Stewart","Stewart","Karl",61,"ATL","L","L","1983-06-30","Scarborough","CAN","ON","CAN",71,185,NA,NA,NA,5,0,1,1,0,4
20052006,"Karl Stewart","Stewart","Karl",61,"ATL","L","L","1983-06-30","Scarborough","CAN","ON","CAN",71,185,NA,NA,NA,8,0,0,0,-3,15
20062007,"Karl Stewart","Stewart","Karl",61,"PIT, CHI, TBL","L","L","1983-06-30","Scarborough","CAN","ON","CAN",71,185,NA,NA,NA,47,2,3,5,-5,47
20072008,"Karl Stewart","Stewart","Karl",61,"TBL","L","L","1983-06-30","Scarborough","CAN","ON","CAN",71,185,NA,NA,NA,9,0,0,0,-2,2
20022003,"Cory Stillman","Stillman","Cory",61,"STL","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,79,24,43,67,12,56
20032004,"Cory Stillman","Stillman","Cory",61,"TBL","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,81,25,55,80,18,36
20052006,"Cory Stillman","Stillman","Cory",61,"CAR","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,72,21,55,76,-9,32
20062007,"Cory Stillman","Stillman","Cory",61,"CAR","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,43,5,22,27,-8,24
20072008,"Cory Stillman","Stillman","Cory",61,"CAR, OTT","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,79,24,41,65,-15,24
20082009,"Cory Stillman","Stillman","Cory",61,"FLA","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,63,17,32,49,1,37
20092010,"Cory Stillman","Stillman","Cory",61,"FLA","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,58,15,22,37,-3,22
20102011,"Cory Stillman","Stillman","Cory",61,"FLA, CAR","L","L","1973-12-20","Peterborough","CAN","ON","CAN",72,193,1992,1,6,65,12,27,39,5,24
20092010,"Ryan Stoa","Stoa","Ryan",29,"COL","C","L","1987-04-13","Bloomington","USA","MN","USA",75,200,2005,2,34,12,2,1,3,-3,0
20102011,"Ryan Stoa","Stoa","Ryan",29,"COL","C","L","1987-04-13","Bloomington","USA","MN","USA",75,200,2005,2,34,25,2,2,4,-4,20
20132014,"Ryan Stoa","Stoa","Ryan",29,"WSH","C","L","1987-04-13","Bloomington","USA","MN","USA",75,200,2005,2,34,3,0,0,0,-1,0
20022003,"P.J. Stock","Stock","P.J.",42,"BOS","C","L","1975-05-26","Montreal","CAN","QC","CAN",70,200,NA,NA,NA,71,1,9,10,-5,160
20032004,"P.J. Stock","Stock","P.J.",42,"BOS","C","L","1975-05-26","Montreal","CAN","QC","CAN",70,200,NA,NA,NA,1,0,0,0,0,0
20022003,"Jarret Stoll","Stoll","Jarret",19,"EDM","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,4,0,1,1,-3,0
20032004,"Jarret Stoll","Stoll","Jarret",19,"EDM","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,68,10,11,21,8,42
20052006,"Jarret Stoll","Stoll","Jarret",19,"EDM","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,82,22,46,68,4,74
20062007,"Jarret Stoll","Stoll","Jarret",19,"EDM","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,51,13,26,39,2,48
20072008,"Jarret Stoll","Stoll","Jarret",19,"EDM","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,81,14,22,36,-23,74
20082009,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,74,18,23,41,-7,68
20092010,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,73,16,31,47,13,40
20102011,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,82,20,23,43,-6,42
20112012,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,78,6,15,21,2,60
20122013,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,48,7,11,18,1,28
20132014,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,78,8,19,27,9,48
20142015,"Jarret Stoll","Stoll","Jarret",19,"LAK","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,73,6,11,17,3,58
20152016,"Jarret Stoll","Stoll","Jarret",19,"NYR, MIN","C","R","1982-06-24","Melville","CAN","SK","CAN",73,216,2002,2,36,80,4,5,9,-1,36
20132014,"Karl Stollery","Stollery","Karl",NA,"COL","D","L","1987-11-21","Camrose","CAN","AB","CAN",71,180,NA,NA,NA,2,0,0,0,1,2
20142015,"Karl Stollery","Stollery","Karl",NA,"COL, SJS","D","L","1987-11-21","Camrose","CAN","AB","CAN",71,180,NA,NA,NA,10,0,0,0,-1,6
20122013,"Mark Stone","Stone","Mark",61,"OTT","R","R","1992-05-13","Winnipeg","CAN","MB","CAN",75,205,2010,6,178,4,0,0,0,-1,2
20132014,"Mark Stone","Stone","Mark",61,"OTT","R","R","1992-05-13","Winnipeg","CAN","MB","CAN",75,205,2010,6,178,19,4,4,8,5,4
20142015,"Mark Stone","Stone","Mark",61,"OTT","R","R","1992-05-13","Winnipeg","CAN","MB","CAN",75,205,2010,6,178,80,26,38,64,21,14
20152016,"Mark Stone","Stone","Mark",61,"OTT","R","R","1992-05-13","Winnipeg","CAN","MB","CAN",75,205,2010,6,178,75,23,38,61,-4,38
20112012,"Michael Stone","Stone","Michael",26,"PHX","D","R","1990-06-07","Winnipeg","CAN","MB","CAN",75,210,2008,3,69,13,1,2,3,7,2
20122013,"Michael Stone","Stone","Michael",26,"PHX","D","R","1990-06-07","Winnipeg","CAN","MB","CAN",75,210,2008,3,69,40,5,4,9,2,16
20132014,"Michael Stone","Stone","Michael",26,"PHX","D","R","1990-06-07","Winnipeg","CAN","MB","CAN",75,210,2008,3,69,70,8,13,21,-10,38
20142015,"Michael Stone","Stone","Michael",26,"ARI","D","R","1990-06-07","Winnipeg","CAN","MB","CAN",75,210,2008,3,69,81,3,15,18,-24,60
20152016,"Michael Stone","Stone","Michael",26,"ARI","D","R","1990-06-07","Winnipeg","CAN","MB","CAN",75,210,2008,3,69,75,6,30,36,-10,62
20072008,"Ryan Stone","Stone","Ryan",32,"PIT","C","L","1985-03-20","Calgary","CAN","AB","CAN",74,207,2003,2,32,6,0,1,1,-1,5
20082009,"Ryan Stone","Stone","Ryan",32,"PIT","C","L","1985-03-20","Calgary","CAN","AB","CAN",74,207,2003,2,32,2,0,0,0,1,2
